filename,width,height,class,xmin,ymin,xmax,ymax
Buy-Markers-in-Malaysia-September-2022_jpg.rf.901082d785d0c1e7d13277a0ed03bc8a.jpg,640,640,plastic-marker_pen,99,441,478,563
Buy-Markers-in-Malaysia-September-2022_jpg.rf.901082d785d0c1e7d13277a0ed03bc8a.jpg,640,640,plastic-marker_pen,177,396,533,495
knife_447_jpg.rf.dc47b1201f7b36ff05674ee26c8382cf.jpg,640,640,knife,4,4,640,640
56982995_e2885c3077_o_jpg.rf.8cc72108eba28fe58b9cbe79fcda1a38.jpg,640,640,0,60,200,636,428
56982995_e2885c3077_o_jpg.rf.8cc72108eba28fe58b9cbe79fcda1a38.jpg,640,640,0,0,412,615,639
5903528061_ffab2f041d_o_jpg.rf.b082779419d942150800285d5f298630.jpg,640,640,0,257,297,283,460
5903528061_ffab2f041d_o_jpg.rf.b082779419d942150800285d5f298630.jpg,640,640,0,292,291,317,457
5903528061_ffab2f041d_o_jpg.rf.b082779419d942150800285d5f298630.jpg,640,640,0,325,299,348,459
5903528061_ffab2f041d_o_jpg.rf.b082779419d942150800285d5f298630.jpg,640,640,0,319,109,339,228
knife_373_jpg.rf.c9fc66ba821a38ac198cccc835ab82e9.jpg,640,640,knife,0,5,640,640
5785601405_d4b183e271_o_jpg.rf.9106a6643df1cdb3ae10ed7d12216489.jpg,640,640,0,142,0,627,411
5785601405_d4b183e271_o_jpg.rf.9106a6643df1cdb3ae10ed7d12216489.jpg,640,640,0,247,329,640,564
knife_372_jpg.rf.a25989853dc7b1d297a93f2b58172787.jpg,640,640,knife,6,3,640,640
knife_437_jpg.rf.f8476394f220220af2bba53a9ad7304d.jpg,640,640,knife,0,0,640,640
BC34062_jpg.rf.8515e29f65086a7f6dcd3b91da8561d3.jpg,416,416,pen,0,0,166,208
BC34062_jpg.rf.8515e29f65086a7f6dcd3b91da8561d3.jpg,416,416,refil ink,165,0,405,208
BC34062_jpg.rf.8515e29f65086a7f6dcd3b91da8561d3.jpg,416,416,caps,37,310,166,416
BC34062_jpg.rf.8515e29f65086a7f6dcd3b91da8561d3.jpg,416,416,pen,278,207,416,379
BC34062_jpg.rf.8515e29f65086a7f6dcd3b91da8561d3.jpg,416,416,caps,173,238,341,398
BIC-Black-Permanent-Marker-Pen-2300_jpg.rf.1b9e8c8be53580ff4d0b2481d1b760de.jpg,640,640,plastic-marker_pen,27,118,613,550
5903528061_ffab2f041d_o_jpg.rf.07b8532d0969eb1ee71b6b89e50ac8b3.jpg,640,640,0,252,186,277,349
5903528061_ffab2f041d_o_jpg.rf.07b8532d0969eb1ee71b6b89e50ac8b3.jpg,640,640,0,289,185,311,351
5903528061_ffab2f041d_o_jpg.rf.07b8532d0969eb1ee71b6b89e50ac8b3.jpg,640,640,0,320,182,342,342
5903528061_ffab2f041d_o_jpg.rf.07b8532d0969eb1ee71b6b89e50ac8b3.jpg,640,640,0,333,411,351,530
knife_377_jpg.rf.cdd7069bd7a85bb85dfa6292a3cb3272.jpg,640,640,knife,0,3,640,640
knife_433_jpg.rf.91e0c5dc878bac5ccda5cc06647fe57c.jpg,640,640,knife,3,0,640,640
knife_434_jpg.rf.4259bea402119870dced563e3567874c.jpg,640,640,knife,3,0,640,640
knife_382_jpg.rf.2977012f6f167b734c7414063c69ab06.jpg,640,640,knife,0,0,640,640
Atlas-White-Board-Marker-Pen-Blue_png_jpg.rf.6995ba66d0cf896be249e68a6a173294.jpg,640,640,plastic-marker_pen,259,14,373,610
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.7370c7ff5eeff69ea03e4bff307c1ca7.jpg,640,640,plastic-pen,55,167,588,242
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.7370c7ff5eeff69ea03e4bff307c1ca7.jpg,640,640,plastic-pen,74,286,574,349
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.7370c7ff5eeff69ea03e4bff307c1ca7.jpg,640,640,plastic-pen,62,400,576,471
knife_381_jpg.rf.dc08997ddc3d3d4dc74dc1f46eaa4412.jpg,640,640,knife,3,0,640,640
knife_439_jpg.rf.09314f046ad805cc23d9d59370d6279b.jpg,640,640,knife,0,5,640,640
knife_383_jpg.rf.a7337cb07ce1dfab9c4f57d39b1db7b2.jpg,640,640,knife,0,0,640,640
5899535766_386f4129d2_o_jpg.rf.8e42b060e27b04bb2ab2d6f6ffed3dd8.jpg,640,640,0,0,122,640,451
IMG_20220809_195148_jpg.rf.087c5083928ba6ed4c787e73951f29e8.jpg,416,416,Pen,231,32,287,373
knife_442_jpg.rf.c7246abe54f4c0e82ab3b00ff7ba41a2.jpg,640,640,knife,0,3,640,640
knife_376_jpg.rf.e241ab09e9cf2fe6b147082a7e49f093.jpg,640,640,knife,0,0,640,640
Russian-AK-47-FullAuto-opencv0-00-25-02_jpg.rf.39f97e75f90bc688491490d8d6cf0583.jpg,640,640,gun,9,0,640,640
knife_386_jpg.rf.48aaf31ad2086b0772a7dfa057e383c8.jpg,640,640,knife,0,5,640,640
Russian-AK-47-FullAuto-opencv0-00-25-02_jpg.rf.f603fd5391fb99499e3ecc638f1d5703.jpg,640,640,gun,19,0,640,640
knife_436_jpg.rf.4d680848749ad4b8d5d9a9e1f08aa356.jpg,640,640,knife,3,0,640,640
BC34062_jpg.rf.39527d19f0f61418e3193726ca0a1dc1.jpg,416,416,pen,13,0,271,149
BC34062_jpg.rf.39527d19f0f61418e3193726ca0a1dc1.jpg,416,416,pen body,158,149,300,320
BC34062_jpg.rf.39527d19f0f61418e3193726ca0a1dc1.jpg,416,416,back cap,30,212,131,289
BC34062_jpg.rf.39527d19f0f61418e3193726ca0a1dc1.jpg,416,416,pen,366,149,415,415
Russian-AK-47-FullAuto-opencv0-01-01-03_jpg.rf.0dd340371067196de519bfdfb10d4941.jpg,640,640,gun,0,0,640,640
IMG_20220809_195252_jpg.rf.9d9943afa8c64cb8688989df03842c28.jpg,416,416,Pen,205,62,308,356
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas-1-_png_jpg.rf.8fb6dbd4fbf3c70581c89c1ebaa58c63.jpg,640,640,plastic-pen,57,23,134,626
knife_385_jpg.rf.c060744ee54f813cdcdf25292883bf9a.jpg,640,640,knife,3,0,640,640
knife_387_jpg.rf.add02ddccb2ea5c602dd271f0bdab62f.jpg,640,640,knife,0,3,640,640
Russian-AK-47-FullAuto-opencv0-01-00-03_jpg.rf.2d39226c71b0b171670e7303fbd2069a.jpg,640,640,gun,3,0,640,640
knife_388_jpg.rf.01573097038a287e7c41505aae12295e.jpg,640,640,knife,4,3,640,640
knife_534_jpg.rf.19c6359840475d2475d8dffa120f3682.jpg,640,640,knife,7,0,640,640
IMG_20220809_195142_jpg.rf.504c312c5105464bac55d91b18a23d45.jpg,416,416,Pen,73,79,247,269
Russian-AK-47-FullAuto-opencv0-01-02-03_jpg.rf.d825e4e7fbcd3a101a19db828c187a90.jpg,640,640,gun,0,19,640,640
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,60,75,134,607
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,22,72,84,606
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,200,54,258,590
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,251,85,291,611
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,279,68,346,587
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,408,38,476,561
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,451,56,510,578
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,476,46,559,568
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,513,38,602,560
Atlas-Pens_-Price-in-Sri-Lanka-_-Atlas_jpg.rf.c105ea9bf707bc818fac9f24792b1645.jpg,640,640,plastic-pen,545,56,638,578
Russian-AK-47-FullAuto-opencv0-00-59-03_jpg.rf.21f1a0d7079b6a2af2234cb85c0e0ab7.jpg,640,640,gun,3,20,639,640
knife_466_jpg.rf.0c6ee89f77113beabe2dc8950c31faa8.jpg,640,640,knife,0,0,640,640
IMG_20220809_195142_jpg.rf.dea5b693d30e0fac20486aa5cd139f13.jpg,416,416,Pen,152,165,379,276
Russian-AK-47-FullAuto-opencv0-00-25-02_jpg.rf.3b6b609f042b3e349cde3bc44ad610e2.jpg,640,640,gun,0,19,640,640
IMG_20220809_195148_jpg.rf.4afcb49cfe34ef65a13b63d40d2be339.jpg,416,416,Pen,231,43,287,384
knife_46_jpg.rf.23c9aef00390fc5623c2591eaae239cf.jpg,640,640,knife,6,2,640,640
knife_469_jpg.rf.95582c98cd6eb2f1f7ad11ee53ee6c0c.jpg,640,640,knife,0,0,640,640
knife_384_jpg.rf.ceb39057bed2245f5a34c0af1eac962e.jpg,640,640,knife,0,2,640,640
Russian-AK-47-FullAuto-opencv0-00-26-03_jpg.rf.205e16a10ac3bc4b372c28537a341980.jpg,640,640,gun,0,0,640,640
knife_464_jpg.rf.24d3b80fccd1c437159f6ca0f6006478.jpg,640,640,knife,0,5,640,640
knife_528_jpg.rf.bd1aba765aa5450bf3b50c58619556b2.jpg,640,640,knife,0,0,640,640
IMG_20220809_195101_jpg.rf.07d5fdf8585a2475b1d7400e864345e4.jpg,416,416,Pen,203,70,354,331
Russian-AK-47-FullAuto-opencv0-01-00-03_jpg.rf.3d2086fda5463ded240883a15d1af298.jpg,640,640,gun,3,0,640,640
knife_445_jpg.rf.f1b0eba74fb861afd10312f48f2ece93.jpg,640,640,knife,3,4,640,640
IMG_20220809_195142_jpg.rf.b5c6b2b358f1a7178313ff0db7eb7c4f.jpg,416,416,Pen,140,177,391,206
IMG_20220809_195148_jpg.rf.9a60f20328f7148dbfa15ce2df29b209.jpg,416,416,Pen,213,52,304,386
IMG_20220809_195101_jpg.rf.687adbef8108dab2c5daa0a258fa3d8c.jpg,416,416,Pen,76,88,201,359
Russian-AK-47-FullAuto-opencv0-00-26-03_jpg.rf.759ca952307b9cef9bd2543be4c28f15.jpg,640,640,gun,0,0,640,640
knife_463_jpg.rf.536e909cc3c8862e8666745d0312a0f9.jpg,640,640,knife,2,0,640,640
49483121297_55cc723a3d_o_jpg.rf.6851f3903e40a9b900f94337b6c519bf.jpg,640,640,0,279,3,544,380
49483121297_55cc723a3d_o_jpg.rf.6851f3903e40a9b900f94337b6c519bf.jpg,640,640,0,0,0,291,472
28233277007_45c50552a4_o_jpg.rf.ed040d0dd882ad3c8c2dc4d212e2d163.jpg,640,640,0,246,27,352,616
knife_477_jpg.rf.73e37a814d47ca072695192890815a47.jpg,640,640,knife,0,0,640,640
knife_465_jpg.rf.b82d44e18cbe66487fc12d7df51fa835.jpg,640,640,knife,0,0,640,640
27_jpg.rf.13ed45b2f289baa45ceab55b099792be.jpg,640,480,ball pen,140,250,640,353
Russian-AK-47-FullAuto-opencv0-00-26-03_jpg.rf.f29b460cb85bc4e97f38bf1238245d1c.jpg,640,640,gun,0,0,640,640
knife_392_jpg.rf.5db2f91694fe492214203e2905242d16.jpg,640,640,knife,0,0,640,640
knife_490_jpg.rf.804ab753d2cad267b201dea2dbe28cb7.jpg,640,640,knife,0,2,640,640
IMG_20220809_195246_jpg.rf.7219fe722f12c7e2032c3ab3fc2a932d.jpg,416,416,Pen,228,30,263,386
IMG_20220809_195246_jpg.rf.30cb7cb2f0dd53b3b94dc5687a0fc7e9.jpg,416,416,Pen,164,58,315,388
Russian-AK-47-FullAuto-opencv0-01-01-03_jpg.rf.57abe9b1cb37802b6546a6462f013703.jpg,640,640,gun,0,0,640,640
Russian-AK-47-FullAuto-opencv0-00-27-03_jpg.rf.9590c5d98ce68f7494bcabdfdab6d01f.jpg,640,640,gun,0,8,640,640
knife_48_jpg.rf.15e41f1afdb1bede06ed58e7a0e37668.jpg,640,640,knife,2,2,639,640
knife_474_jpg.rf.401b4331b9a3938ab0aabdf75db003f2.jpg,640,640,knife,0,0,640,640
knife_489_jpg.rf.4e75d3f10d7f8501381836e648aedd62.jpg,640,640,knife,0,0,640,640
knife_470_jpg.rf.6c12f74b9f3c9c15eeab51a5d8bf0194.jpg,640,640,knife,0,0,640,640
48682986243_bd1121c2de_o_jpg.rf.58f57e809c24e97badde991b43915504.jpg,640,640,0,39,108,119,587
48682986243_bd1121c2de_o_jpg.rf.58f57e809c24e97badde991b43915504.jpg,640,640,0,11,140,68,613
Atlas-Chooty-T-Pen-10-PCS-BLACK_jpg.rf.2fe22390e949d9598df66c9c4db159b5.jpg,640,640,plastic-pen,16,263,627,351
Russian-AK-47-FullAuto-opencv0-01-15-01_jpg.rf.88fda4e490b317f1ef9a14c43afd0cc0.jpg,640,640,gun,9,6,640,640
knife_396_jpg.rf.890b2baec9018e79266adbdcf4d7ff84.jpg,640,640,knife,0,3,640,640
IMG_20220809_195252_jpg.rf.08829197ac4a09680905970ec87bd21f.jpg,416,416,Pen,135,45,179,348
Atlas-Pen-Butter-Gel-Black-Pack-of-3_yythk_jpg.rf.90e522c1e2ee776af60abe7d73bbe9a2.jpg,640,640,plastic-marker_pen,43,267,596,376
Russian-AK-47-FullAuto-opencv0-00-52-02_jpg.rf.492d5560cdff455aeb87ddd111318891.jpg,640,640,gun,0,20,640,640
IMG_20220809_195246_jpg.rf.7dc7aae3d76797591967d501f87cbb69.jpg,416,416,Pen,120,47,228,392
IMG_20220809_195223_jpg.rf.bb12516e3c84c1c4ff25a93c8debfe5d.jpg,416,416,Pen,55,131,386,199
Russian-AK-47-FullAuto-opencv0-00-28-03_jpg.rf.8d18e06245da1969b7b7dc086e4508c8.jpg,640,640,gun,12,18,640,640
Russian-AK-47-FullAuto-opencv0-00-58-02_jpg.rf.8507c9a53a89f9329fce4cc8b87dfb0f.jpg,640,640,gun,15,0,640,640
IMG_20220809_195046_jpg.rf.f945430189f4fcc8d42e6b18e0e7d2b7.jpg,416,416,Pen,229,105,290,361
Russian-AK-47-FullAuto-opencv0-00-27-03_jpg.rf.4951bb4e57a647d9fcf1397276fc27af.jpg,640,640,gun,0,19,640,640
knife_397_jpg.rf.15da626fe9fd6b6230ac12b406523b84.jpg,640,640,knife,0,0,640,640
Russian-AK-47-FullAuto-opencv0-01-07-00_jpg.rf.bc65205d8c7fcb9e6efd96157b736a61.jpg,640,640,gun,0,0,640,640
Atlas-Gel-Pen-Paper-Works-Wattala_jpg.rf.223df58ae8d22e7b46ab34fe3ff295c1.jpg,640,640,plastic-pen,89,206,551,277
Atlas-Gel-Pen-Paper-Works-Wattala_jpg.rf.223df58ae8d22e7b46ab34fe3ff295c1.jpg,640,640,plastic-pen,88,285,559,342
Atlas-Gel-Pen-Paper-Works-Wattala_jpg.rf.223df58ae8d22e7b46ab34fe3ff295c1.jpg,640,640,plastic-pen,90,341,559,414
knife_401_jpg.rf.373a1c4f6fca139d9cf589638c2defb1.jpg,640,640,knife,4,0,640,640
IMG_20220809_195240_jpg.rf.77706c59d0b595e9bc183c2c5f14057d.jpg,416,416,Pen,188,21,306,361
Russian-AK-47-FullAuto-opencv0-01-02-03_jpg.rf.335f5690d24703fb22a0511d2f505585.jpg,640,640,gun,0,19,640,640
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,8,28,613,144
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,5,138,614,237
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,7,239,616,330
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,6,328,614,422
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,8,422,616,525
Atlas-Cool-Butter-Gel-pens-9pcs-_-eBay_jpg.rf.ef5c4c20753cc6f05f7bcb3f4454da5a.jpg,640,640,plastic-pen,8,523,617,614
Russian-AK-47-FullAuto-opencv0-00-55-02_jpg.rf.75f042797769f570bc0df47001c5648e.jpg,640,640,gun,0,19,640,640
knife_402_jpg.rf.1c35f31d72f3834bf2f9b1e99e7fbff3.jpg,640,640,knife,3,3,640,640
knife_398_jpg.rf.b45f3e9a992d5981ee7c298c5a99a6e5.jpg,640,640,knife,3,0,640,640
Russian-AK-47-FullAuto-opencv0-01-11-00_jpg.rf.26cbfc17ac018d51682e3244787b95eb.jpg,640,640,gun,13,0,640,640
Russian-AK-47-FullAuto-opencv0-01-06-03_jpg.rf.b1f839f765f644ccfa7117d193af4954.jpg,640,640,gun,0,0,640,640
IMG_20220809_195058_jpg.rf.f83eda34daf1f7f8eb48b6e53e295d01.jpg,416,416,Pen,35,49,381,278
IMG_20220809_195133_jpg.rf.9881b15b7b5bfaad54202c26afc0e8ed.jpg,416,416,Pen,107,26,349,323
IMG_20220809_195133_jpg.rf.c45116dc4b1c98d6194b3ede4cd718d0.jpg,416,416,Pen,55,99,314,381
40029377584_f600e03ec8_o_jpg.rf.1b96fbe02efd4ef9acfb6a0abedd3426.jpg,640,640,0,162,0,461,226
IMG_20220809_195208_jpg.rf.dae1fc48dcf92793f925a644546f8837.jpg,416,416,Pen,246,175,270,282
IMG_20220809_195133_jpg.rf.7922e82db1af885df67da887c7bbf148.jpg,416,416,Pen,121,73,285,416
Atlas-Gel-Pen-Online-Delivery-in-Sri-2-_jpg.rf.50bf7a9e41bbeee1cf612f1583b2dbdd.jpg,640,640,plastic-pen,5,282,636,351
Atlas-Chooty-T-Pen-10-PCS-BLACK-1-_jpg.rf.b144b9c05bf3b7b8c78995ebc4305e43.jpg,640,640,plastic-pen,48,24,598,634
knife_403_jpg.rf.74084cf77d92348d3c9714cc3fe70d83.jpg,640,640,knife,0,0,640,640
IMG_20220809_195058_jpg.rf.7aef03f02df6701eadd8d4cd5692f0ee.jpg,416,416,Pen,40,130,382,377
Russian-AK-47-FullAuto-opencv0-01-15-01_jpg.rf.68a1e21568b0cc8b02545cadd4aad1b9.jpg,640,640,gun,9,6,640,640
knife_399_jpg.rf.a69e68ef0b21643c3a41a67f43de6c6a.jpg,640,640,knife,4,3,640,640
Russian-AK-47-FullAuto-opencv0-00-52-02_jpg.rf.69132a7fc00fb602f1ae6674fd425922.jpg,640,640,gun,0,20,640,640
Russian-AK-47-FullAuto-opencv0-01-10-00_jpg.rf.c5b5f75c99be889007cff90b95837a90.jpg,640,640,gun,17,13,640,640
Russian-AK-47-FullAuto-opencv0-01-14-01_jpg.rf.cf888d36e81181d129f8b87d06153dda.jpg,640,640,gun,6,0,640,640
knife_492_jpg.rf.1fc3391220e07565db02032031d4ed00.jpg,640,640,knife,2,0,640,640
knife_493_jpg.rf.1aacb09ea16ab58ea03f0f2e121b91fb.jpg,640,640,knife,2,5,640,640
IMG_20220809_195058_jpg.rf.1c756a9a8541ed0f1ea1a97c31adaebf.jpg,416,416,Pen,57,190,394,310
Russian-AK-47-FullAuto-opencv0-01-16-01_jpg.rf.6763e2005bfdc6054efbb604f7bfd32e.jpg,640,640,gun,0,0,640,640
knife_390_jpg.rf.6e4e6eda2b465f7b8a2365be988fee61.jpg,640,640,knife,0,0,640,640
Russian-AK-47-FullAuto-opencv0-01-16-01_jpg.rf.995823e44cd733d34143495cde30486a.jpg,640,640,gun,6,14,640,640
Russian-AK-47-FullAuto-opencv0-00-55-02_jpg.rf.e6ed6b5fa6b75df20ac060a7314f099e.jpg,640,640,gun,7,0,640,640
Russian-AK-47-FullAuto-opencv0-00-57-02_jpg.rf.4aa8789583be42aac40950f488e0befa.jpg,640,640,gun,16,0,640,640
381-0-5-BLN-75-LRN5_jpg.rf.53a1eac5411dddfab1ba39e83384c99b.jpg,416,416,black pen,0,22,309,308
381-0-5-BLN-75-LRN5_jpg.rf.53a1eac5411dddfab1ba39e83384c99b.jpg,416,416,red pen,56,61,358,351
381-0-5-BLN-75-LRN5_jpg.rf.53a1eac5411dddfab1ba39e83384c99b.jpg,416,416,blue pen,116,97,415,394
knife_491_jpg.rf.25605f9b7fae512602d74fe665720d7c.jpg,640,640,knife,5,2,640,640
23_jpeg_jpg.rf.fb1302340e3f358e051a326eb231578a.jpg,640,640,Ballpoint,6,17,639,631
1672751478207_jpeg_jpg.rf.1c9e9f4aba37a59f1a517c2ef5ef260c.jpg,640,640,Ballpoint,283,114,368,573
IMG_1057_JPG_jpg.rf.15d61242e6349ff15745cbbfda01bd68.jpg,416,416,one_black,39,22,240,98
IMG_1057_JPG_jpg.rf.15d61242e6349ff15745cbbfda01bd68.jpg,416,416,three_black,269,202,357,300
IMG_1057_JPG_jpg.rf.15d61242e6349ff15745cbbfda01bd68.jpg,416,416,three_white,250,102,314,336
IMG_1057_JPG_jpg.rf.15d61242e6349ff15745cbbfda01bd68.jpg,416,416,three_green,78,95,220,309
IMG_1057_JPG_jpg.rf.15d61242e6349ff15745cbbfda01bd68.jpg,416,416,one_monami,220,68,255,327
IMG_1043_JPG_jpg.rf.8392c500323d18551fe18e932d6fd7fe.jpg,416,416,one_black,44,69,230,107
IMG_1043_JPG_jpg.rf.8392c500323d18551fe18e932d6fd7fe.jpg,416,416,three_black,239,174,386,249
IMG_1043_JPG_jpg.rf.8392c500323d18551fe18e932d6fd7fe.jpg,416,416,three_white,241,97,315,306
IMG_1043_JPG_jpg.rf.8392c500323d18551fe18e932d6fd7fe.jpg,416,416,three_green,39,101,208,256
IMG_1043_JPG_jpg.rf.8392c500323d18551fe18e932d6fd7fe.jpg,416,416,one_monami,194,77,248,278
Atlas-Butter-Gel-Pen-Blue-Seya_jpg.rf.41028492a9217c24c2e529180b20a0b1.jpg,640,640,supper_glu,8,232,631,414
IMG_1051_JPG_jpg.rf.7c55317036b30ae02219307c35e11e8c.jpg,416,416,one_black,47,62,235,111
IMG_1051_JPG_jpg.rf.7c55317036b30ae02219307c35e11e8c.jpg,416,416,three_black,273,189,371,274
IMG_1051_JPG_jpg.rf.7c55317036b30ae02219307c35e11e8c.jpg,416,416,three_white,244,101,333,319
IMG_1051_JPG_jpg.rf.7c55317036b30ae02219307c35e11e8c.jpg,416,416,three_green,85,104,216,288
IMG_1051_JPG_jpg.rf.7c55317036b30ae02219307c35e11e8c.jpg,416,416,one_monami,227,78,247,307
Atlas-Butter-gel-Black-Pen-E_png_jpg.rf.4a5ce5b2490cd86bfdd6e19e00017477.jpg,640,640,plastic-pen,274,20,422,626
79_jpeg_jpg.rf.49f6113cc2155f78046d323780147332.jpg,640,640,Ballpoint,380,53,478,635
1672750908648_jpeg_jpg.rf.b762f0dcab45b5319e8466b816cd6689.jpg,640,640,Ballpoint,134,107,516,527
Atlas-Chooty-T-Pen-RED-10-Pens_-1-_png_jpg.rf.6b5bb89cc84e0d72a09b5acde35d1c25.jpg,640,640,plastic-pen,152,55,231,557
Atlas-Chooty-T-Pen-RED-10-Pens_-1-_png_jpg.rf.6b5bb89cc84e0d72a09b5acde35d1c25.jpg,640,640,plastic-pen,247,127,514,534
1672750908694_jpeg_jpg.rf.d38bc5a37000244cf9a31953a27e6849.jpg,640,640,Ballpoint,12,79,616,621
1672750908707_png_jpg.rf.eee18b975da27ebb325e725c92be7851.jpg,640,640,Ballpoint,275,9,369,614
35_jpeg_jpg.rf.30fe592c64ba5bd1b600b663c90743e1.jpg,640,640,Ballpoint,249,6,521,536
35_jpeg_jpg.rf.30fe592c64ba5bd1b600b663c90743e1.jpg,640,640,Ballpoint,98,84,366,635
IMG_1063_JPG_jpg.rf.780cd062c9a0d3d4e23d59ca48e069a7.jpg,416,416,one_black,1,150,72,357
IMG_1063_JPG_jpg.rf.780cd062c9a0d3d4e23d59ca48e069a7.jpg,416,416,three_black,204,49,311,149
IMG_1063_JPG_jpg.rf.780cd062c9a0d3d4e23d59ca48e069a7.jpg,416,416,three_white,83,108,342,148
IMG_1063_JPG_jpg.rf.780cd062c9a0d3d4e23d59ca48e069a7.jpg,416,416,three_green,82,171,307,325
IMG_1063_JPG_jpg.rf.780cd062c9a0d3d4e23d59ca48e069a7.jpg,416,416,one_monami,49,131,327,198
1672751478208_jpeg_jpg.rf.f7d1b19ce9998e5f0c3c0ba16aead985.jpg,640,640,Ballpoint,290,96,344,560
1672751478208_jpeg_jpg.rf.f7d1b19ce9998e5f0c3c0ba16aead985.jpg,640,640,Ballpoint,344,90,403,562
1672751478208_jpeg_jpg.rf.f7d1b19ce9998e5f0c3c0ba16aead985.jpg,640,640,Ballpoint,403,101,473,565
1672751478208_jpeg_jpg.rf.f7d1b19ce9998e5f0c3c0ba16aead985.jpg,640,640,Ballpoint,471,92,539,558
IMG_1039_JPG_jpg.rf.edaaae666be0ed72c136203271e1e47a.jpg,416,416,one_black,46,73,227,123
IMG_1039_JPG_jpg.rf.edaaae666be0ed72c136203271e1e47a.jpg,416,416,three_black,200,207,386,268
